original_name,pinyin_name,new_filename,mass_kg
chuituizuo\Robot - 桨叶垂左正-1.STL,robot____jiang_ye_chui_zuo_zheng__1,robot____jiang_ye_chui_zuo_zheng__1.stl,0.0001
