original_name,pinyin_name,new_filename,mass_kg
cetuizuoxia\Robot - 桨叶侧左下反-1.STL,robot____jiang_ye_ce_zuo_xia_fan__1,robot____jiang_ye_ce_zuo_xia_fan__1.stl,0.0001
